image_id,camera_id,sequence_id,frame_index,day_night,animal_present,image_path,source_image_id,source_file_name,species_label,date_captured,rights_holder
cct0099,cct_location_136,701e6223-5567-11e8-9788-dca9047ef277,2,day,1,camera_traps/images/cct0099.jpg,59260dd8-23d2-11e8-a6a3-ec086b02610b,59260dd8-23d2-11e8-a6a3-ec086b02610b.jpg,rodent,2014-03-25 12:42:01,Justin Brown
cct0100,cct_location_136,701e62c2-5567-11e8-9436-dca9047ef277,0,night,0,camera_traps/images/cct0100.jpg,591e409e-23d2-11e8-a6a3-ec086b02610b,591e409e-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-03-25 23:38:36,Justin Brown
cct0101,cct_location_136,701e62c2-5567-11e8-9436-dca9047ef277,1,night,0,camera_traps/images/cct0101.jpg,58adc2c8-23d2-11e8-a6a3-ec086b02610b,58adc2c8-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-03-25 23:38:37,Justin Brown
cct0102,cct_location_136,701e62c2-5567-11e8-9436-dca9047ef277,2,night,0,camera_traps/images/cct0102.jpg,589e6800-23d2-11e8-a6a3-ec086b02610b,589e6800-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-03-25 23:38:37,Justin Brown
cct0103,cct_location_136,701e7b99-5567-11e8-987f-dca9047ef277,0,day,1,camera_traps/images/cct0103.jpg,589e66cc-23d2-11e8-a6a3-ec086b02610b,589e66cc-23d2-11e8-a6a3-ec086b02610b.jpg,rodent,2014-08-20 12:04:52,Justin Brown
cct0104,cct_location_136,701e7b99-5567-11e8-987f-dca9047ef277,1,day,1,camera_traps/images/cct0104.jpg,58d47fa6-23d2-11e8-a6a3-ec086b02610b,58d47fa6-23d2-11e8-a6a3-ec086b02610b.jpg,rodent,2014-08-20 12:04:53,Justin Brown
cct0105,cct_location_136,701e7b99-5567-11e8-987f-dca9047ef277,2,day,1,camera_traps/images/cct0105.jpg,590d2abe-23d2-11e8-a6a3-ec086b02610b,590d2abe-23d2-11e8-a6a3-ec086b02610b.jpg,rodent,2014-08-20 12:04:53,Justin Brown
cct0106,cct_location_136,701e7beb-5567-11e8-bf43-dca9047ef277,0,night,0,camera_traps/images/cct0106.jpg,58a379f1-23d2-11e8-a6a3-ec086b02610b,58a379f1-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-08-21 05:02:22,Justin Brown
cct0107,cct_location_136,701e7beb-5567-11e8-bf43-dca9047ef277,1,night,0,camera_traps/images/cct0107.jpg,586935f1-23d2-11e8-a6a3-ec086b02610b,586935f1-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-08-21 05:02:23,Justin Brown
cct0108,cct_location_136,701e7beb-5567-11e8-bf43-dca9047ef277,2,night,0,camera_traps/images/cct0108.jpg,58a52e03-23d2-11e8-a6a3-ec086b02610b,58a52e03-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-08-21 05:02:23,Justin Brown
cct0109,cct_location_012,701bdb9c-5567-11e8-b8b8-dca9047ef277,0,day,1,camera_traps/images/cct0109.jpg,599fbd76-23d2-11e8-a6a3-ec086b02610b,599fbd76-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2014-04-28 06:08:01,Justin Brown
cct0110,cct_location_012,701bdb9c-5567-11e8-b8b8-dca9047ef277,1,day,1,camera_traps/images/cct0110.jpg,5971f804-23d2-11e8-a6a3-ec086b02610b,5971f804-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2014-04-28 06:08:02,Justin Brown
cct0111,cct_location_012,701bdb9c-5567-11e8-b8b8-dca9047ef277,2,day,1,camera_traps/images/cct0111.jpg,5a0fd1f1-23d2-11e8-a6a3-ec086b02610b,5a0fd1f1-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2014-04-28 06:08:03,Justin Brown
cct0112,cct_location_012,701bdc3d-5567-11e8-ab9b-dca9047ef277,0,day,1,camera_traps/images/cct0112.jpg,5a27d9fe-23d2-11e8-a6a3-ec086b02610b,5a27d9fe-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2014-04-28 06:08:31,Justin Brown
cct0113,cct_location_012,701bdc3d-5567-11e8-ab9b-dca9047ef277,1,day,1,camera_traps/images/cct0113.jpg,5a0e367b-23d2-11e8-a6a3-ec086b02610b,5a0e367b-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2014-04-28 06:08:32,Justin Brown
cct0114,cct_location_012,701bdc3d-5567-11e8-ab9b-dca9047ef277,2,day,1,camera_traps/images/cct0114.jpg,598306d0-23d2-11e8-a6a3-ec086b02610b,598306d0-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2014-04-28 06:08:33,Justin Brown
cct0115,cct_location_012,701bde3a-5567-11e8-92c6-dca9047ef277,0,day,0,camera_traps/images/cct0115.jpg,59f128e5-23d2-11e8-a6a3-ec086b02610b,59f128e5-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-08-28 14:40:37,Justin Brown
cct0116,cct_location_012,701bde3a-5567-11e8-92c6-dca9047ef277,1,day,0,camera_traps/images/cct0116.jpg,5a015cfa-23d2-11e8-a6a3-ec086b02610b,5a015cfa-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-08-28 14:40:38,Justin Brown
cct0117,cct_location_012,701bde3a-5567-11e8-92c6-dca9047ef277,2,day,0,camera_traps/images/cct0117.jpg,599d7eb9-23d2-11e8-a6a3-ec086b02610b,599d7eb9-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-08-28 14:40:39,Justin Brown
cct0118,cct_location_012,701bdee3-5567-11e8-9f11-dca9047ef277,0,night,0,camera_traps/images/cct0118.jpg,59e91acc-23d2-11e8-a6a3-ec086b02610b,59e91acc-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-09-05 05:05:51,Justin Brown
cct0119,cct_location_012,701bdee3-5567-11e8-9f11-dca9047ef277,1,night,0,camera_traps/images/cct0119.jpg,59a30ca2-23d2-11e8-a6a3-ec086b02610b,59a30ca2-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-09-05 05:05:52,Justin Brown
cct0120,cct_location_012,701bdee3-5567-11e8-9f11-dca9047ef277,2,night,0,camera_traps/images/cct0120.jpg,59f2c625-23d2-11e8-a6a3-ec086b02610b,59f2c625-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-09-05 05:05:53,Justin Brown
cct0121,cct_location_012,701be451-5567-11e8-b2d7-dca9047ef277,0,night,1,camera_traps/images/cct0121.jpg,5971f976-23d2-11e8-a6a3-ec086b02610b,5971f976-23d2-11e8-a6a3-ec086b02610b.jpg,rabbit,2014-09-16 18:17:18,Justin Brown
cct0122,cct_location_012,701be451-5567-11e8-b2d7-dca9047ef277,1,night,1,camera_traps/images/cct0122.jpg,59f460cb-23d2-11e8-a6a3-ec086b02610b,59f460cb-23d2-11e8-a6a3-ec086b02610b.jpg,rabbit,2014-09-16 18:17:19,Justin Brown
cct0123,cct_location_012,701be451-5567-11e8-b2d7-dca9047ef277,2,night,1,camera_traps/images/cct0123.jpg,59e91b71-23d2-11e8-a6a3-ec086b02610b,59e91b71-23d2-11e8-a6a3-ec086b02610b.jpg,rabbit,2014-09-16 18:17:19,Justin Brown
cct0124,cct_location_012,701be6fa-5567-11e8-aea8-dca9047ef277,0,day,0,camera_traps/images/cct0124.jpg,5a230ee1-23d2-11e8-a6a3-ec086b02610b,5a230ee1-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-09-24 12:00:21,Justin Brown
cct0125,cct_location_012,701be6fa-5567-11e8-aea8-dca9047ef277,1,day,0,camera_traps/images/cct0125.jpg,5a1e51eb-23d2-11e8-a6a3-ec086b02610b,5a1e51eb-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-09-24 12:00:22,Justin Brown
cct0126,cct_location_012,701be6fa-5567-11e8-aea8-dca9047ef277,2,day,0,camera_traps/images/cct0126.jpg,59b2e8c9-23d2-11e8-a6a3-ec086b02610b,59b2e8c9-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-09-24 12:00:23,Justin Brown
cct0127,cct_location_039,701ebda8-5567-11e8-ae8b-dca9047ef277,0,day,1,camera_traps/images/cct0127.jpg,598f7899-23d2-11e8-a6a3-ec086b02610b,598f7899-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2014-02-24 07:49:26,Justin Brown
cct0128,cct_location_039,701ebda8-5567-11e8-ae8b-dca9047ef277,1,day,1,camera_traps/images/cct0128.jpg,5a23108e-23d2-11e8-a6a3-ec086b02610b,5a23108e-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2014-02-24 07:49:27,Justin Brown
cct0129,cct_location_039,701ebda8-5567-11e8-ae8b-dca9047ef277,2,day,1,camera_traps/images/cct0129.jpg,597e6333-23d2-11e8-a6a3-ec086b02610b,597e6333-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2014-02-24 07:49:28,Justin Brown
cct0130,cct_location_039,701ebdf8-5567-11e8-baa8-dca9047ef277,0,night,0,camera_traps/images/cct0130.jpg,59942081-23d2-11e8-a6a3-ec086b02610b,59942081-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-02-24 22:14:26,Justin Brown
cct0131,cct_location_039,701ebdf8-5567-11e8-baa8-dca9047ef277,1,night,0,camera_traps/images/cct0131.jpg,5a049603-23d2-11e8-a6a3-ec086b02610b,5a049603-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-02-24 22:14:27,Justin Brown
cct0132,cct_location_039,701ebdf8-5567-11e8-baa8-dca9047ef277,2,night,0,camera_traps/images/cct0132.jpg,5a231154-23d2-11e8-a6a3-ec086b02610b,5a231154-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-02-24 22:14:28,Justin Brown
cct0133,cct_location_039,701ec030-5567-11e8-a807-dca9047ef277,0,day,1,camera_traps/images/cct0133.jpg,59da8d11-23d2-11e8-a6a3-ec086b02610b,59da8d11-23d2-11e8-a6a3-ec086b02610b.jpg,bird,2014-03-04 09:46:15,Justin Brown
cct0134,cct_location_039,701ec030-5567-11e8-a807-dca9047ef277,1,day,1,camera_traps/images/cct0134.jpg,5a06315b-23d2-11e8-a6a3-ec086b02610b,5a06315b-23d2-11e8-a6a3-ec086b02610b.jpg,bird,2014-03-04 09:46:16,Justin Brown
cct0135,cct_location_039,701ec030-5567-11e8-a807-dca9047ef277,2,day,1,camera_traps/images/cct0135.jpg,59bca508-23d2-11e8-a6a3-ec086b02610b,59bca508-23d2-11e8-a6a3-ec086b02610b.jpg,bird,2014-03-04 09:46:17,Justin Brown
cct0136,cct_location_039,701ec12b-5567-11e8-8f00-dca9047ef277,0,night,0,camera_traps/images/cct0136.jpg,59fe2446-23d2-11e8-a6a3-ec086b02610b,59fe2446-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-03-06 03:23:16,Justin Brown
cct0137,cct_location_039,701ec12b-5567-11e8-8f00-dca9047ef277,1,night,0,camera_traps/images/cct0137.jpg,59f46331-23d2-11e8-a6a3-ec086b02610b,59f46331-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-03-06 03:23:17,Justin Brown
cct0138,cct_location_039,701ec12b-5567-11e8-8f00-dca9047ef277,2,night,0,camera_traps/images/cct0138.jpg,59fae396-23d2-11e8-a6a3-ec086b02610b,59fae396-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-03-06 03:23:18,Justin Brown
cct0139,cct_location_039,701ec7e3-5567-11e8-8fcd-dca9047ef277,0,night,0,camera_traps/images/cct0139.jpg,5a29658c-23d2-11e8-a6a3-ec086b02610b,5a29658c-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-03-21 02:05:31,Justin Brown
cct0140,cct_location_039,701ec7e3-5567-11e8-8fcd-dca9047ef277,1,night,0,camera_traps/images/cct0140.jpg,59ffbbd4-23d2-11e8-a6a3-ec086b02610b,59ffbbd4-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-03-21 02:05:32,Justin Brown
cct0141,cct_location_039,701ec7e3-5567-11e8-8fcd-dca9047ef277,2,night,0,camera_traps/images/cct0141.jpg,598495aa-23d2-11e8-a6a3-ec086b02610b,598495aa-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-03-21 02:05:33,Justin Brown
cct0142,cct_location_039,701ecf59-5567-11e8-ad2a-dca9047ef277,0,day,1,camera_traps/images/cct0142.jpg,59b13029-23d2-11e8-a6a3-ec086b02610b,59b13029-23d2-11e8-a6a3-ec086b02610b.jpg,rabbit,2014-04-03 08:26:01,Justin Brown
cct0143,cct_location_039,701ecf59-5567-11e8-ad2a-dca9047ef277,1,day,1,camera_traps/images/cct0143.jpg,5991061e-23d2-11e8-a6a3-ec086b02610b,5991061e-23d2-11e8-a6a3-ec086b02610b.jpg,rabbit,2014-04-03 08:26:02,Justin Brown
cct0144,cct_location_039,701ecf59-5567-11e8-ad2a-dca9047ef277,2,day,1,camera_traps/images/cct0144.jpg,59e10324-23d2-11e8-a6a3-ec086b02610b,59e10324-23d2-11e8-a6a3-ec086b02610b.jpg,rabbit,2014-04-03 08:26:03,Justin Brown
cct0145,cct_location_098,6f153807-5567-11e8-9eeb-dca9047ef277,0,day,0,camera_traps/images/cct0145.jpg,58aa58ec-23d2-11e8-a6a3-ec086b02610b,58aa58ec-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2011-05-01 12:20:56,Justin Brown
cct0146,cct_location_098,6f153807-5567-11e8-9eeb-dca9047ef277,1,day,0,camera_traps/images/cct0146.jpg,586adfe3-23d2-11e8-a6a3-ec086b02610b,586adfe3-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2011-05-01 12:20:57,Justin Brown
cct0147,cct_location_098,6f153807-5567-11e8-9eeb-dca9047ef277,2,day,0,camera_traps/images/cct0147.jpg,5940827f-23d2-11e8-a6a3-ec086b02610b,5940827f-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2011-05-01 12:20:58,Justin Brown
cct0148,cct_location_098,6f154c4a-5567-11e8-9873-dca9047ef277,0,day,0,camera_traps/images/cct0148.jpg,58f8cee3-23d2-11e8-a6a3-ec086b02610b,58f8cee3-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2011-07-18 12:24:54,Justin Brown
cct0149,cct_location_098,6f154c4a-5567-11e8-9873-dca9047ef277,1,day,0,camera_traps/images/cct0149.jpg,5858c063-23d2-11e8-a6a3-ec086b02610b,5858c063-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2011-07-18 12:24:55,Justin Brown
cct0150,cct_location_098,6f154c4a-5567-11e8-9873-dca9047ef277,2,day,0,camera_traps/images/cct0150.jpg,587d41d6-23d2-11e8-a6a3-ec086b02610b,587d41d6-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2011-07-18 12:24:56,Justin Brown
cct0151,cct_location_098,6f154c9c-5567-11e8-9cd9-dca9047ef277,0,day,0,camera_traps/images/cct0151.jpg,58cb13fd-23d2-11e8-a6a3-ec086b02610b,58cb13fd-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2011-07-18 13:06:08,Justin Brown
cct0152,cct_location_098,6f154c9c-5567-11e8-9cd9-dca9047ef277,1,day,0,camera_traps/images/cct0152.jpg,58a8a1ee-23d2-11e8-a6a3-ec086b02610b,58a8a1ee-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2011-07-18 13:06:09,Justin Brown
cct0153,cct_location_098,6f154c9c-5567-11e8-9cd9-dca9047ef277,2,day,0,camera_traps/images/cct0153.jpg,590881b9-23d2-11e8-a6a3-ec086b02610b,590881b9-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2011-07-18 13:06:10,Justin Brown
cct0154,cct_location_098,6f154f07-5567-11e8-a9cd-dca9047ef277,0,day,1,camera_traps/images/cct0154.jpg,58b9d5b5-23d2-11e8-a6a3-ec086b02610b,58b9d5b5-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-08-13 12:59:21,Justin Brown
cct0155,cct_location_098,6f154f07-5567-11e8-a9cd-dca9047ef277,1,day,1,camera_traps/images/cct0155.jpg,5869367f-23d2-11e8-a6a3-ec086b02610b,5869367f-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-08-13 12:59:22,Justin Brown
cct0156,cct_location_098,6f154f07-5567-11e8-a9cd-dca9047ef277,2,day,1,camera_traps/images/cct0156.jpg,59104c34-23d2-11e8-a6a3-ec086b02610b,59104c34-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-08-13 12:59:23,Justin Brown
cct0157,cct_location_098,6f157d02-5567-11e8-97c7-dca9047ef277,0,night,1,camera_traps/images/cct0157.jpg,59087efb-23d2-11e8-a6a3-ec086b02610b,59087efb-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2012-04-29 03:57:15,Justin Brown
cct0158,cct_location_098,6f157d02-5567-11e8-97c7-dca9047ef277,1,night,1,camera_traps/images/cct0158.jpg,587eea5d-23d2-11e8-a6a3-ec086b02610b,587eea5d-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2012-04-29 03:57:16,Justin Brown
cct0159,cct_location_098,6f157d02-5567-11e8-97c7-dca9047ef277,2,night,1,camera_traps/images/cct0159.jpg,58dabed8-23d2-11e8-a6a3-ec086b02610b,58dabed8-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2012-04-29 03:57:17,Justin Brown
cct0160,cct_location_098,6f1586e3-5567-11e8-8dfe-dca9047ef277,0,night,1,camera_traps/images/cct0160.jpg,58fa5d9d-23d2-11e8-a6a3-ec086b02610b,58fa5d9d-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2012-05-10 02:59:55,Justin Brown
cct0161,cct_location_098,6f1586e3-5567-11e8-8dfe-dca9047ef277,1,night,1,camera_traps/images/cct0161.jpg,585daba4-23d2-11e8-a6a3-ec086b02610b,585daba4-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2012-05-10 02:59:56,Justin Brown
cct0162,cct_location_098,6f1586e3-5567-11e8-8dfe-dca9047ef277,2,night,1,camera_traps/images/cct0162.jpg,58b13076-23d2-11e8-a6a3-ec086b02610b,58b13076-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2012-05-10 02:59:57,Justin Brown
cct0163,cct_location_003,701cc233-5567-11e8-87c0-dca9047ef277,0,day,0,camera_traps/images/cct0163.jpg,59c31a78-23d2-11e8-a6a3-ec086b02610b,59c31a78-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-07-22 16:05:20,Justin Brown
cct0164,cct_location_003,701cc233-5567-11e8-87c0-dca9047ef277,1,day,0,camera_traps/images/cct0164.jpg,5a096c07-23d2-11e8-a6a3-ec086b02610b,5a096c07-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-07-22 16:05:21,Justin Brown
cct0165,cct_location_003,701cc233-5567-11e8-87c0-dca9047ef277,2,day,0,camera_traps/images/cct0165.jpg,59b12ed7-23d2-11e8-a6a3-ec086b02610b,59b12ed7-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-07-22 16:05:22,Justin Brown
cct0166,cct_location_003,701ccee3-5567-11e8-9fb9-dca9047ef277,0,day,1,camera_traps/images/cct0166.jpg,5a116de0-23d2-11e8-a6a3-ec086b02610b,5a116de0-23d2-11e8-a6a3-ec086b02610b.jpg,bird,2014-12-01 10:00:23,Justin Brown
cct0167,cct_location_003,701ccee3-5567-11e8-9fb9-dca9047ef277,1,day,1,camera_traps/images/cct0167.jpg,59b93aa3-23d2-11e8-a6a3-ec086b02610b,59b93aa3-23d2-11e8-a6a3-ec086b02610b.jpg,bird,2014-12-01 10:00:24,Justin Brown
cct0168,cct_location_003,701ccee3-5567-11e8-9fb9-dca9047ef277,2,day,1,camera_traps/images/cct0168.jpg,59eaba09-23d2-11e8-a6a3-ec086b02610b,59eaba09-23d2-11e8-a6a3-ec086b02610b.jpg,bird,2014-12-01 10:00:25,Justin Brown
cct0169,cct_location_003,701ccfde-5567-11e8-ba26-dca9047ef277,0,day,0,camera_traps/images/cct0169.jpg,59b2e8b6-23d2-11e8-a6a3-ec086b02610b,59b2e8b6-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-12-01 12:10:35,Justin Brown
cct0170,cct_location_003,701ccfde-5567-11e8-ba26-dca9047ef277,1,day,0,camera_traps/images/cct0170.jpg,59641d97-23d2-11e8-a6a3-ec086b02610b,59641d97-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-12-01 12:10:36,Justin Brown
cct0171,cct_location_003,701ccfde-5567-11e8-ba26-dca9047ef277,2,day,0,camera_traps/images/cct0171.jpg,5a24a920-23d2-11e8-a6a3-ec086b02610b,5a24a920-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-12-01 12:10:37,Justin Brown
cct0172,cct_location_003,701cd270-5567-11e8-89fe-dca9047ef277,0,day,0,camera_traps/images/cct0172.jpg,59ddc0dc-23d2-11e8-a6a3-ec086b02610b,59ddc0dc-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-12-05 08:44:31,Justin Brown
cct0173,cct_location_003,701cd270-5567-11e8-89fe-dca9047ef277,1,day,0,camera_traps/images/cct0173.jpg,59641d3b-23d2-11e8-a6a3-ec086b02610b,59641d3b-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-12-05 08:44:32,Justin Brown
cct0174,cct_location_003,701cd270-5567-11e8-89fe-dca9047ef277,2,day,0,camera_traps/images/cct0174.jpg,598de8d4-23d2-11e8-a6a3-ec086b02610b,598de8d4-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-12-05 08:44:33,Justin Brown
cct0175,cct_location_003,701cdcae-5567-11e8-97e6-dca9047ef277,0,day,1,camera_traps/images/cct0175.jpg,59a62bb8-23d2-11e8-a6a3-ec086b02610b,59a62bb8-23d2-11e8-a6a3-ec086b02610b.jpg,bird,2014-12-11 09:40:00,Justin Brown
cct0176,cct_location_003,701cdcae-5567-11e8-97e6-dca9047ef277,1,day,1,camera_traps/images/cct0176.jpg,5a049300-23d2-11e8-a6a3-ec086b02610b,5a049300-23d2-11e8-a6a3-ec086b02610b.jpg,bird,2014-12-11 09:40:02,Justin Brown
cct0177,cct_location_003,701cdcae-5567-11e8-97e6-dca9047ef277,2,day,1,camera_traps/images/cct0177.jpg,5a1caf9d-23d2-11e8-a6a3-ec086b02610b,5a1caf9d-23d2-11e8-a6a3-ec086b02610b.jpg,bird,2014-12-11 09:40:03,Justin Brown
cct0178,cct_location_003,701cdd07-5567-11e8-8a70-dca9047ef277,0,day,1,camera_traps/images/cct0178.jpg,59d75359-23d2-11e8-a6a3-ec086b02610b,59d75359-23d2-11e8-a6a3-ec086b02610b.jpg,bird,2014-12-11 09:40:23,Justin Brown
cct0179,cct_location_003,701cdd07-5567-11e8-8a70-dca9047ef277,1,day,1,camera_traps/images/cct0179.jpg,59adfb21-23d2-11e8-a6a3-ec086b02610b,59adfb21-23d2-11e8-a6a3-ec086b02610b.jpg,bird,2014-12-11 09:40:24,Justin Brown
cct0180,cct_location_003,701cdd07-5567-11e8-8a70-dca9047ef277,2,day,1,camera_traps/images/cct0180.jpg,5a130b94-23d2-11e8-a6a3-ec086b02610b,5a130b94-23d2-11e8-a6a3-ec086b02610b.jpg,bird,2014-12-11 09:40:25,Justin Brown
cct0181,cct_location_051,6f1c7863-5567-11e8-ad23-dca9047ef277,0,night,0,camera_traps/images/cct0181.jpg,597e6467-23d2-11e8-a6a3-ec086b02610b,597e6467-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2011-07-15 23:49:19,Justin Brown
cct0182,cct_location_051,6f1c7863-5567-11e8-ad23-dca9047ef277,1,night,0,camera_traps/images/cct0182.jpg,59aada6c-23d2-11e8-a6a3-ec086b02610b,59aada6c-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2011-07-15 23:49:20,Justin Brown
cct0183,cct_location_051,6f1c7863-5567-11e8-ad23-dca9047ef277,2,night,0,camera_traps/images/cct0183.jpg,59973e9b-23d2-11e8-a6a3-ec086b02610b,59973e9b-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2011-07-15 23:49:21,Justin Brown
cct0184,cct_location_051,6f1c828c-5567-11e8-b2b5-dca9047ef277,0,night,1,camera_traps/images/cct0184.jpg,59edf0e6-23d2-11e8-a6a3-ec086b02610b,59edf0e6-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-07-16 03:50:50,Justin Brown
cct0185,cct_location_051,6f1c828c-5567-11e8-b2b5-dca9047ef277,1,night,1,camera_traps/images/cct0185.jpg,59830895-23d2-11e8-a6a3-ec086b02610b,59830895-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-07-16 03:50:51,Justin Brown
cct0186,cct_location_051,6f1c828c-5567-11e8-b2b5-dca9047ef277,2,night,1,camera_traps/images/cct0186.jpg,59a17aef-23d2-11e8-a6a3-ec086b02610b,59a17aef-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-07-16 03:50:52,Justin Brown
cct0187,cct_location_051,6f1c8854-5567-11e8-aeaa-dca9047ef277,0,day,1,camera_traps/images/cct0187.jpg,59cf483c-23d2-11e8-a6a3-ec086b02610b,59cf483c-23d2-11e8-a6a3-ec086b02610b.jpg,rabbit,2011-07-16 08:06:33,Justin Brown
cct0188,cct_location_051,6f1c8854-5567-11e8-aeaa-dca9047ef277,1,day,1,camera_traps/images/cct0188.jpg,596a4d38-23d2-11e8-a6a3-ec086b02610b,596a4d38-23d2-11e8-a6a3-ec086b02610b.jpg,rabbit,2011-07-16 08:06:34,Justin Brown
cct0189,cct_location_051,6f1c8854-5567-11e8-aeaa-dca9047ef277,2,day,1,camera_traps/images/cct0189.jpg,59f60033-23d2-11e8-a6a3-ec086b02610b,59f60033-23d2-11e8-a6a3-ec086b02610b.jpg,rabbit,2011-07-16 08:06:35,Justin Brown
cct0190,cct_location_051,6f1c9863-5567-11e8-ad36-dca9047ef277,0,night,1,camera_traps/images/cct0190.jpg,59f2c292-23d2-11e8-a6a3-ec086b02610b,59f2c292-23d2-11e8-a6a3-ec086b02610b.jpg,rabbit,2011-07-30 19:31:51,Justin Brown
cct0191,cct_location_051,6f1c9863-5567-11e8-ad36-dca9047ef277,1,night,1,camera_traps/images/cct0191.jpg,59aadbb6-23d2-11e8-a6a3-ec086b02610b,59aadbb6-23d2-11e8-a6a3-ec086b02610b.jpg,rabbit,2011-07-30 19:31:52,Justin Brown
cct0192,cct_location_051,6f1c9863-5567-11e8-ad36-dca9047ef277,2,night,1,camera_traps/images/cct0192.jpg,59fe2214-23d2-11e8-a6a3-ec086b02610b,59fe2214-23d2-11e8-a6a3-ec086b02610b.jpg,rabbit,2011-07-30 19:31:53,Justin Brown
cct0193,cct_location_051,6f1cc0d1-5567-11e8-92e8-dca9047ef277,0,day,0,camera_traps/images/cct0193.jpg,5965ab1b-23d2-11e8-a6a3-ec086b02610b,5965ab1b-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2011-09-03 11:41:06,Justin Brown
cct0194,cct_location_051,6f1cc0d1-5567-11e8-92e8-dca9047ef277,1,day,0,camera_traps/images/cct0194.jpg,5a015d55-23d2-11e8-a6a3-ec086b02610b,5a015d55-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2011-09-03 11:41:07,Justin Brown
cct0195,cct_location_051,6f1cc0d1-5567-11e8-92e8-dca9047ef277,2,day,0,camera_traps/images/cct0195.jpg,5997402e-23d2-11e8-a6a3-ec086b02610b,5997402e-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2011-09-03 11:41:08,Justin Brown
cct0196,cct_location_051,6f1d0445-5567-11e8-84ba-dca9047ef277,0,day,0,camera_traps/images/cct0196.jpg,59bacb0a-23d2-11e8-a6a3-ec086b02610b,59bacb0a-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2012-04-01 14:34:11,Justin Brown
